ident_ind;ident_men;ident_log;NOI;SEXE;LIEN_01;LIEN_02;LIEN_03;LIEN_04;LIEN_05;LIEN_06;LIEN_07;LIEN_08;LIEN_09;LIEN_10;tr_age
110000086800001;1100000868000;110000086800;01;2;00;;;;;;;;;;De 50 à 64 ans
110000091500001;1100000915000;110000091500;01;2;00;01;03;03;;;;;;;De 35 à 49 ans
110000091500002;1100000915000;110000091500;02;1;01;00;03;03;;;;;;;De 35 à 49 ans
110000091500003;1100000915000;110000091500;03;2;02;02;00;10;;;;;;;Moins de 18 ans
110000091500004;1100000915000;110000091500;04;2;02;02;10;00;;;;;;;Moins de 18 ans
110000091800001;1100000918000;110000091800;01;1;00;01;03;03;;;;;;;De 65 à 74 ans
110000091800002;1100000918000;110000091800;02;2;01;00;03;03;;;;;;;De 50 à 64 ans
110000091800003;1100000918000;110000091800;03;1;02;02;00;10;;;;;;;De 25 à 34 ans
110000091800004;1100000918000;110000091800;04;2;02;02;10;00;;;;;;;De 18 à 25 ans
110000092300001;1100000923000;110000092300;01;2;00;;;;;;;;;;75 ans et plus
110000092600001;1100000926000;110000092600;01;2;00;01;03;03;;;;;;;De 25 à 34 ans
110000092600002;1100000926000;110000092600;02;1;01;00;03;03;;;;;;;De 35 à 49 ans
110000092600003;1100000926000;110000092600;03;2;02;02;00;10;;;;;;;Moins de 18 ans
110000092600004;1100000926000;110000092600;04;2;02;02;10;00;;;;;;;Moins de 18 ans
110000093300001;1100000933000;110000093300;01;2;00;01;03;03;;;;;;;De 25 à 34 ans
110000093300002;1100000933000;110000093300;02;1;01;00;03;03;;;;;;;De 35 à 49 ans
110000093300003;1100000933000;110000093300;03;2;02;02;00;10;;;;;;;Moins de 18 ans
110000093300004;1100000933000;110000093300;04;2;02;02;10;00;;;;;;;Moins de 18 ans
110000093400001;1100000934000;110000093400;01;2;00;;;;;;;;;;De 35 à 49 ans
110000093500001;1100000935000;110000093500;01;2;00;01;03;03;03;;;;;;De 35 à 49 ans
110000093500002;1100000935000;110000093500;02;1;01;00;03;03;03;;;;;;De 35 à 49 ans
110000093500003;1100000935000;110000093500;03;2;02;02;00;10;10;;;;;;Moins de 18 ans
110000093500004;1100000935000;110000093500;04;2;02;02;10;00;10;;;;;;Moins de 18 ans
110000093500005;1100000935000;110000093500;05;1;02;02;10;10;00;;;;;;Moins de 18 ans
110000093700001;1100000937000;110000093700;01;1;00;01;;;;;;;;;De 25 à 34 ans
110000093700002;1100000937000;110000093700;02;2;01;00;;;;;;;;;De 25 à 34 ans
110000094600001;1100000946000;110000094600;01;2;00;;;;;;;;;;75 ans et plus
110000094800001;1100000948000;110000094800;01;2;00;;;;;;;;;;De 35 à 49 ans
110000095300001;1100000953000;110000095300;01;1;00;01;;;;;;;;;De 65 à 74 ans
110000095300002;1100000953000;110000095300;02;2;01;00;;;;;;;;;De 50 à 64 ans
110000095400001;1100000954000;110000095400;01;1;00;;;;;;;;;;De 35 à 49 ans
110000095500001;1100000955000;110000095500;01;2;00;03;03;;;;;;;;De 35 à 49 ans
110000095500002;1100000955000;110000095500;02;2;02;00;10;;;;;;;;Moins de 18 ans
110000095500003;1100000955000;110000095500;03;2;02;10;00;;;;;;;;Moins de 18 ans
110000096400001;1100000964000;110000096400;01;2;00;01;03;03;;;;;;;De 50 à 64 ans
110000096400002;1100000964000;110000096400;02;1;01;00;03;03;;;;;;;De 50 à 64 ans
110000096400003;1100000964000;110000096400;03;1;02;02;00;10;;;;;;;De 18 à 25 ans
110000096400004;1100000964000;110000096400;04;2;02;02;10;00;;;;;;;Moins de 18 ans
110000101300001;1100001013000;110000101300;01;2;00;;;;;;;;;;De 35 à 49 ans
110000101400001;1100001014000;110000101400;01;2;00;;;;;;;;;;De 50 à 64 ans
110000101500001;1100001015000;110000101500;01;2;00;01;03;03;;;;;;;De 50 à 64 ans
110000101500002;1100001015000;110000101500;02;1;01;00;03;03;;;;;;;De 50 à 64 ans
110000101500003;1100001015000;110000101500;03;2;02;02;00;10;;;;;;;De 25 à 34 ans
110000101500004;1100001015000;110000101500;04;2;02;02;10;00;;;;;;;De 18 à 25 ans
110000101700001;1100001017000;110000101700;01;2;00;;;;;;;;;;De 65 à 74 ans
110000101800001;1100001018000;110000101800;01;1;00;01;03;03;03;03;;;;;De 35 à 49 ans
110000101800002;1100001018000;110000101800;02;2;01;00;03;03;03;03;;;;;De 35 à 49 ans
110000101800003;1100001018000;110000101800;03;2;02;02;00;10;10;10;;;;;Moins de 18 ans
110000101800004;1100001018000;110000101800;04;1;02;02;10;00;10;10;;;;;Moins de 18 ans
110000101800005;1100001018000;110000101800;05;1;02;02;10;10;00;10;;;;;Moins de 18 ans
110000101800006;1100001018000;110000101800;06;2;02;02;10;10;10;00;;;;;Moins de 18 ans
110000102300001;1100001023000;110000102300;01;1;00;;;;;;;;;;De 25 à 34 ans
110000102500001;1100001025000;110000102500;01;1;00;01;;;;;;;;;75 ans et plus
110000102500002;1100001025000;110000102500;02;2;01;00;;;;;;;;;De 65 à 74 ans
110000102600001;1100001026000;110000102600;01;2;00;01;;;;;;;;;De 50 à 64 ans
110000102600002;1100001026000;110000102600;02;1;01;00;;;;;;;;;75 ans et plus
110000102800001;1100001028000;110000102800;01;2;00;03;;;;;;;;;De 50 à 64 ans
110000102800002;1100001028000;110000102800;02;2;02;00;;;;;;;;;De 18 à 25 ans
110000103400001;1100001034000;110000103400;01;2;00;;;;;;;;;;De 65 à 74 ans
110000103500001;1100001035000;110000103500;01;2;00;01;;;;;;;;;75 ans et plus
110000103500002;1100001035000;110000103500;02;1;01;00;;;;;;;;;75 ans et plus
110000103700001;1100001037000;110000103700;01;2;00;01;;;;;;;;;De 65 à 74 ans
110000103700002;1100001037000;110000103700;02;1;01;00;;;;;;;;;De 65 à 74 ans
110000104600001;1100001046000;110000104600;01;1;00;01;;;;;;;;;De 50 à 64 ans
110000104600002;1100001046000;110000104600;02;2;01;00;;;;;;;;;De 50 à 64 ans
110000105300001;1100001053000;110000105300;01;2;00;;;;;;;;;;De 65 à 74 ans
110000105400001;1100001054000;110000105400;01;2;00;;;;;;;;;;75 ans et plus
110000105500001;1100001055000;110000105500;01;1;00;01;03;03;;;;;;;De 35 à 49 ans
110000105500002;1100001055000;110000105500;02;2;01;00;03;03;;;;;;;De 35 à 49 ans
110000105500003;1100001055000;110000105500;03;1;02;02;00;10;;;;;;;Moins de 18 ans
110000105500004;1100001055000;110000105500;04;2;02;02;10;00;;;;;;;Moins de 18 ans
110000105700001;1100001057000;110000105700;01;2;00;;;;;;;;;;75 ans et plus
110000106300001;1100001063000;110000106300;01;2;00;;;;;;;;;;De 35 à 49 ans
110000106400001;1100001064000;110000106400;01;2;00;;;;;;;;;;75 ans et plus
110000106500001;1100001065000;110000106500;01;2;00;01;03;;;;;;;;De 35 à 49 ans
110000106500002;1100001065000;110000106500;02;1;01;00;32;;;;;;;;De 50 à 64 ans
110000106500003;1100001065000;110000106500;03;1;02;31;00;;;;;;;;De 25 à 34 ans
110000106800001;1100001068000;110000106800;01;1;00;01;03;03;03;03;03;;;;De 50 à 64 ans
110000106800002;1100001068000;110000106800;02;2;01;00;03;03;03;03;03;;;;De 35 à 49 ans
110000106800003;1100001068000;110000106800;03;1;02;02;00;10;10;10;10;;;;De 18 à 25 ans
110000106800004;1100001068000;110000106800;04;2;02;02;10;00;10;10;10;;;;De 18 à 25 ans
110000106800005;1100001068000;110000106800;05;1;02;02;10;10;00;10;10;;;;Moins de 18 ans
110000106800006;1100001068000;110000106800;06;1;02;02;10;10;10;00;10;;;;Moins de 18 ans
110000106800007;1100001068000;110000106800;07;2;02;02;10;10;10;10;00;;;;Moins de 18 ans
110000111300001;1100001113000;110000111300;01;1;00;01;;;;;;;;;De 25 à 34 ans
110000111300002;1100001113000;110000111300;02;2;01;00;;;;;;;;;De 25 à 34 ans
110000111400001;1100001114000;110000111400;01;2;00;01;03;03;03;;;;;;De 25 à 34 ans
110000111400002;1100001114000;110000111400;02;1;01;00;03;03;03;;;;;;De 35 à 49 ans
110000111400003;1100001114000;110000111400;03;1;02;02;00;10;10;;;;;;Moins de 18 ans
110000111400004;1100001114000;110000111400;04;2;02;02;10;00;10;;;;;;Moins de 18 ans
110000111400005;1100001114000;110000111400;05;1;02;02;10;10;00;;;;;;Moins de 18 ans
110000112300001;1100001123000;110000112300;01;1;00;;;;;;;;;;De 25 à 34 ans
110000112700001;1100001127000;110000112700;01;2;00;;;;;;;;;;De 65 à 74 ans
110000112800001;1100001128000;110000112800;01;1;00;01;;;;;;;;;De 35 à 49 ans
110000112800002;1100001128000;110000112800;02;2;01;00;;;;;;;;;De 25 à 34 ans
110000113300001;1100001133000;110000113300;01;1;00;;;;;;;;;;75 ans et plus
110000113400001;1100001134000;110000113400;01;2;00;03;03;;;;;;;;De 35 à 49 ans
110000113400002;1100001134000;110000113400;02;2;02;00;10;;;;;;;;Moins de 18 ans
110000113400003;1100001134000;110000113400;03;1;02;10;00;;;;;;;;Moins de 18 ans
110000113700001;1100001137000;110000113700;01;2;00;;;;;;;;;;75 ans et plus
110000113800001;1100001138000;110000113800;01;2;00;;;;;;;;;;75 ans et plus
110000114800001;1100001148000;110000114800;01;2;00;03;03;03;;;;;;;De 35 à 49 ans
110000114800002;1100001148000;110000114800;02;2;02;00;10;10;;;;;;;De 18 à 25 ans
110000114800003;1100001148000;110000114800;03;2;02;10;00;10;;;;;;;Moins de 18 ans
110000114800004;1100001148000;110000114800;04;2;02;10;10;00;;;;;;;Moins de 18 ans
110000115300001;1100001153000;110000115300;01;2;00;01;;;;;;;;;De 35 à 49 ans
110000115300002;1100001153000;110000115300;02;1;01;00;;;;;;;;;De 35 à 49 ans
110000115400001;1100001154000;110000115400;01;1;00;01;;;;;;;;;De 50 à 64 ans
110000115400002;1100001154000;110000115400;02;2;01;00;;;;;;;;;De 50 à 64 ans
110000115500001;1100001155000;110000115500;01;2;00;01;;;;;;;;;De 50 à 64 ans
110000115500002;1100001155000;110000115500;02;1;01;00;;;;;;;;;De 50 à 64 ans
110000115700001;1100001157000;110000115700;01;2;00;;;;;;;;;;De 25 à 34 ans
110000115800001;1100001158000;110000115800;01;2;00;;;;;;;;;;75 ans et plus
110000116300001;1100001163000;110000116300;01;1;00;02;;;;;;;;;De 18 à 25 ans
110000116300002;1100001163000;110000116300;02;2;03;00;;;;;;;;;De 50 à 64 ans
110000116400001;1100001164000;110000116400;01;1;00;01;;;;;;;;;De 65 à 74 ans
110000116400002;1100001164000;110000116400;02;2;01;00;;;;;;;;;De 65 à 74 ans
110000116800001;1100001168000;110000116800;01;1;00;01;;;;;;;;;De 25 à 34 ans
110000116800002;1100001168000;110000116800;02;2;01;00;;;;;;;;;De 25 à 34 ans
110000121300001;1100001213000;110000121300;01;2;00;;;;;;;;;;De 35 à 49 ans
110000121500001;1100001215000;110000121500;01;1;00;01;;;;;;;;;De 65 à 74 ans
110000121500002;1100001215000;110000121500;02;2;01;00;;;;;;;;;De 65 à 74 ans
110000122400001;1100001224000;110000122400;01;2;00;01;;;;;;;;;De 50 à 64 ans
110000122400002;1100001224000;110000122400;02;1;01;00;;;;;;;;;De 50 à 64 ans
110000122500001;1100001225000;110000122500;01;1;00;01;;;;;;;;;De 65 à 74 ans
110000122500002;1100001225000;110000122500;02;2;01;00;;;;;;;;;De 65 à 74 ans
110000122600001;1100001226000;110000122600;01;2;00;03;01;02;;;;;;;De 25 à 34 ans
110000122600002;1100001226000;110000122600;02;1;02;00;02;21;;;;;;;Moins de 18 ans
110000122600003;1100001226000;110000122600;03;1;01;03;00;31;;;;;;;De 35 à 49 ans
110000122600004;1100001226000;110000122600;04;2;03;22;32;00;;;;;;;De 65 à 74 ans
110000122800001;1100001228000;110000122800;01;2;00;03;;;;;;;;;De 35 à 49 ans
110000122800002;1100001228000;110000122800;02;2;02;00;;;;;;;;;Moins de 18 ans
110000123400001;1100001234000;110000123400;01;1;00;01;;;;;;;;;75 ans et plus
110000123400002;1100001234000;110000123400;02;2;01;00;;;;;;;;;De 65 à 74 ans
110000123500001;1100001235000;110000123500;01;1;00;01;;;;;;;;;De 50 à 64 ans
110000123500002;1100001235000;110000123500;02;2;01;00;;;;;;;;;De 50 à 64 ans
110000123700001;1100001237000;110000123700;01;2;00;;;;;;;;;;75 ans et plus
110000123800001;1100001238000;110000123800;01;2;00;;;;;;;;;;De 65 à 74 ans
110000124300001;1100001243000;110000124300;01;1;00;;;;;;;;;;De 25 à 34 ans
110000124400001;1100001244000;110000124400;01;1;00;01;;;;;;;;;75 ans et plus
110000124400002;1100001244000;110000124400;02;2;01;00;;;;;;;;;75 ans et plus
110000124600001;1100001246000;110000124600;01;1;00;;;;;;;;;;De 65 à 74 ans
110000124800001;1100001248000;110000124800;01;2;00;10;;;;;;;;;De 35 à 49 ans
110000124800002;1100001248000;110000124800;02;2;10;00;;;;;;;;;De 50 à 64 ans
110000125500001;1100001255000;110000125500;01;1;00;01;;;;;;;;;De 65 à 74 ans
110000125500002;1100001255000;110000125500;02;2;01;00;;;;;;;;;De 50 à 64 ans
110000125800001;1100001258000;110000125800;01;2;00;01;03;03;;;;;;;De 25 à 34 ans
110000125800002;1100001258000;110000125800;02;1;01;00;03;03;;;;;;;De 35 à 49 ans
110000125800003;1100001258000;110000125800;03;2;02;02;00;10;;;;;;;Moins de 18 ans
110000125800004;1100001258000;110000125800;04;2;02;02;10;00;;;;;;;Moins de 18 ans
110000126800001;1100001268000;110000126800;01;1;00;01;03;03;;;;;;;De 25 à 34 ans
110000126800002;1100001268000;110000126800;02;2;01;00;03;03;;;;;;;De 25 à 34 ans
110000126800003;1100001268000;110000126800;03;1;02;02;00;10;;;;;;;Moins de 18 ans
110000126800004;1100001268000;110000126800;04;1;02;02;10;00;;;;;;;Moins de 18 ans
110000131300001;1100001313000;110000131300;01;1;00;01;;;;;;;;;75 ans et plus
110000131300002;1100001313000;110000131300;02;2;01;00;;;;;;;;;De 65 à 74 ans
110000131400001;1100001314000;110000131400;01;1;00;;;;;;;;;;De 25 à 34 ans
110000131700001;1100001317000;110000131700;01;2;00;;;;;;;;;;75 ans et plus
110000131800001;1100001318000;110000131800;01;1;00;01;03;;;;;;;;De 35 à 49 ans
110000131800002;1100001318000;110000131800;02;2;01;00;03;;;;;;;;De 25 à 34 ans
110000131800003;1100001318000;110000131800;03;2;02;02;00;;;;;;;;Moins de 18 ans
110000132400001;1100001324000;110000132400;01;1;00;01;;;;;;;;;De 65 à 74 ans
110000132400002;1100001324000;110000132400;02;2;01;00;;;;;;;;;75 ans et plus
110000133400001;1100001334000;110000133400;01;1;00;01;;;;;;;;;De 35 à 49 ans
110000133400002;1100001334000;110000133400;02;2;01;00;;;;;;;;;De 35 à 49 ans
110000133500001;1100001335000;110000133500;01;1;00;01;;;;;;;;;De 65 à 74 ans
110000133500002;1100001335000;110000133500;02;2;01;00;;;;;;;;;De 65 à 74 ans
110000133800001;1100001338000;110000133800;01;1;00;01;03;03;03;03;;;;;De 35 à 49 ans
110000133800002;1100001338000;110000133800;02;2;01;00;03;03;03;03;;;;;De 35 à 49 ans
110000133800003;1100001338000;110000133800;03;2;02;02;00;10;10;10;;;;;Moins de 18 ans
110000133800004;1100001338000;110000133800;04;1;02;02;10;00;10;10;;;;;Moins de 18 ans
110000133800005;1100001338000;110000133800;05;1;02;02;10;10;00;10;;;;;Moins de 18 ans
110000133800006;1100001338000;110000133800;06;1;02;02;10;10;10;00;;;;;Moins de 18 ans
110000134400001;1100001344000;110000134400;01;1;00;;;;;;;;;;De 35 à 49 ans
110000134600001;1100001346000;110000134600;01;2;00;01;03;;;;;;;;De 35 à 49 ans
110000134600002;1100001346000;110000134600;02;1;01;00;03;;;;;;;;De 35 à 49 ans
110000134600003;1100001346000;110000134600;03;1;02;02;00;;;;;;;;Moins de 18 ans
110000135400001;1100001354000;110000135400;01;2;00;01;03;03;;;;;;;De 35 à 49 ans
110000135400002;1100001354000;110000135400;02;1;01;00;03;03;;;;;;;De 35 à 49 ans
110000135400003;1100001354000;110000135400;03;1;02;02;00;10;;;;;;;Moins de 18 ans
110000135400004;1100001354000;110000135400;04;2;02;02;10;00;;;;;;;Moins de 18 ans
110000135500001;1100001355000;110000135500;01;1;00;01;;;;;;;;;De 35 à 49 ans
110000135500002;1100001355000;110000135500;02;2;01;00;;;;;;;;;De 35 à 49 ans
110000136300001;1100001363000;110000136300;01;2;00;03;;;;;;;;;De 50 à 64 ans
110000136300002;1100001363000;110000136300;02;2;02;00;;;;;;;;;De 18 à 25 ans
110000136400001;1100001364000;110000136400;01;2;00;02;02;;;;;;;;De 25 à 34 ans
110000136400002;1100001364000;110000136400;02;1;03;00;01;;;;;;;;De 50 à 64 ans
110000136400003;1100001364000;110000136400;03;2;03;01;00;;;;;;;;De 50 à 64 ans
110000136500001;1100001365000;110000136500;01;1;00;01;03;03;;;;;;;De 35 à 49 ans
110000136500002;1100001365000;110000136500;02;2;01;00;03;03;;;;;;;De 35 à 49 ans
110000136500003;1100001365000;110000136500;03;1;02;02;00;10;;;;;;;Moins de 18 ans
110000136500004;1100001365000;110000136500;04;1;02;02;10;00;;;;;;;Moins de 18 ans
110000136700001;1100001367000;110000136700;01;2;00;;;;;;;;;;De 65 à 74 ans
110000141300001;1100001413000;110000141300;01;2;00;;;;;;;;;;75 ans et plus
110000141400001;1100001414000;110000141400;01;2;00;;;;;;;;;;75 ans et plus
110000141500001;1100001415000;110000141500;01;1;00;01;03;03;;;;;;;De 35 à 49 ans
110000141500002;1100001415000;110000141500;02;2;01;00;03;03;;;;;;;De 35 à 49 ans
110000141500003;1100001415000;110000141500;03;2;02;02;00;10;;;;;;;Moins de 18 ans
110000141500004;1100001415000;110000141500;04;2;02;02;10;00;;;;;;;Moins de 18 ans
110000141700001;1100001417000;110000141700;01;1;00;;;;;;;;;;75 ans et plus
110000141800001;1100001418000;110000141800;01;1;00;01;;;;;;;;;De 50 à 64 ans
110000141800002;1100001418000;110000141800;02;2;01;00;;;;;;;;;De 65 à 74 ans
110000142600001;1100001426000;110000142600;01;1;00;01;;;;;;;;;De 50 à 64 ans
110000142600002;1100001426000;110000142600;02;2;01;00;;;;;;;;;De 50 à 64 ans
110000143300001;1100001433000;110000143300;01;2;00;;;;;;;;;;De 65 à 74 ans
110000143400001;1100001434000;110000143400;01;1;00;01;03;;;;;;;;De 35 à 49 ans
110000143400002;1100001434000;110000143400;02;2;01;00;03;;;;;;;;De 35 à 49 ans
110000143400003;1100001434000;110000143400;03;2;02;02;00;;;;;;;;Moins de 18 ans
110000143500001;1100001435000;110000143500;01;1;00;01;03;;;;;;;;De 35 à 49 ans
110000143500002;1100001435000;110000143500;02;2;01;00;03;;;;;;;;De 35 à 49 ans
110000143500003;1100001435000;110000143500;03;1;02;02;00;;;;;;;;Moins de 18 ans
110000144300001;1100001443000;110000144300;01;2;00;01;03;;;;;;;;De 35 à 49 ans
110000144300002;1100001443000;110000144300;02;1;01;00;03;;;;;;;;De 35 à 49 ans
110000144300003;1100001443000;110000144300;03;2;02;02;00;;;;;;;;Moins de 18 ans
110000144400001;1100001444000;110000144400;01;2;00;01;;;;;;;;;De 65 à 74 ans
110000144400002;1100001444000;110000144400;02;1;01;00;;;;;;;;;75 ans et plus
110000144600001;1100001446000;110000144600;01;2;00;01;;;;;;;;;De 50 à 64 ans
110000144600002;1100001446000;110000144600;02;1;01;00;;;;;;;;;De 50 à 64 ans
110000144800001;1100001448000;110000144800;01;1;00;02;;;;;;;;;De 35 à 49 ans
110000144800002;1100001448000;110000144800;02;2;03;00;;;;;;;;;De 65 à 74 ans
110000145400001;1100001454000;110000145400;01;1;00;01;;;;;;;;;De 25 à 34 ans
110000145400002;1100001454000;110000145400;02;2;01;00;;;;;;;;;De 25 à 34 ans
110000145700001;1100001457000;110000145700;01;2;00;;;;;;;;;;De 65 à 74 ans
110000146300001;1100001463000;110000146300;01;1;00;01;32;03;03;;;;;;De 25 à 34 ans
110000146300002;1100001463000;110000146300;02;2;01;00;03;03;03;;;;;;De 35 à 49 ans
110000146300003;1100001463000;110000146300;03;1;31;02;00;10;10;;;;;;Moins de 18 ans
110000146300004;1100001463000;110000146300;04;2;02;02;10;00;10;;;;;;Moins de 18 ans
110000146300005;1100001463000;110000146300;05;1;02;02;10;10;00;;;;;;Moins de 18 ans
110000146400001;1100001464000;110000146400;01;1;00;01;;;;;;;;;De 50 à 64 ans
110000146400002;1100001464000;110000146400;02;2;01;00;;;;;;;;;De 50 à 64 ans
110000146500001;1100001465000;110000146500;01;1;00;01;03;;;;;;;;De 65 à 74 ans
110000146500002;1100001465000;110000146500;02;2;01;00;03;;;;;;;;De 50 à 64 ans
110000146500003;1100001465000;110000146500;03;1;02;02;00;;;;;;;;De 25 à 34 ans
110000151300001;1100001513000;110000151300;01;1;00;01;;;;;;;;;De 25 à 34 ans
110000151300002;1100001513000;110000151300;02;2;01;00;;;;;;;;;De 25 à 34 ans
110000151500001;1100001515000;110000151500;01;1;00;01;32;03;32;;;;;;De 35 à 49 ans
110000151500002;1100001515000;110000151500;02;2;01;00;03;03;03;;;;;;De 35 à 49 ans
110000151500003;1100001515000;110000151500;03;1;31;02;00;10;10;;;;;;Moins de 18 ans
110000151500004;1100001515000;110000151500;04;2;02;02;10;00;10;;;;;;Moins de 18 ans
110000151500005;1100001515000;110000151500;05;2;31;02;10;10;00;;;;;;Moins de 18 ans
110000151800001;1100001518000;110000151800;01;2;00;;;;;;;;;;75 ans et plus
110000152600001;1100001526000;110000152600;01;2;00;01;03;03;;;;;;;De 35 à 49 ans
110000152600002;1100001526000;110000152600;02;1;01;00;03;03;;;;;;;De 35 à 49 ans
110000152600003;1100001526000;110000152600;03;1;02;02;00;10;;;;;;;Moins de 18 ans
110000152600004;1100001526000;110000152600;04;2;02;02;10;00;;;;;;;Moins de 18 ans
110000153300001;1100001533000;110000153300;01;1;00;01;;;;;;;;;De 25 à 34 ans
110000153300002;1100001533000;110000153300;02;2;01;00;;;;;;;;;De 25 à 34 ans
110000153500001;1100001535000;110000153500;01;1;00;01;;;;;;;;;De 65 à 74 ans
110000153500002;1100001535000;110000153500;02;2;01;00;;;;;;;;;De 65 à 74 ans
110000153800001;1100001538000;110000153800;01;1;00;;;;;;;;;;De 35 à 49 ans
110000154300001;1100001543000;110000154300;01;1;00;;;;;;;;;;De 18 à 25 ans
110000154500001;1100001545000;110000154500;01;1;00;01;03;03;03;;;;;;De 50 à 64 ans
110000154500002;1100001545000;110000154500;02;2;01;00;03;03;03;;;;;;De 50 à 64 ans
110000154500003;1100001545000;110000154500;03;2;02;02;00;10;10;;;;;;Moins de 18 ans
110000154500004;1100001545000;110000154500;04;2;02;02;10;00;10;;;;;;Moins de 18 ans
110000154500005;1100001545000;110000154500;05;1;02;02;10;10;00;;;;;;Moins de 18 ans
110000154600001;1100001546000;110000154600;01;1;00;01;03;03;;;;;;;De 35 à 49 ans
110000154600002;1100001546000;110000154600;02;2;01;00;03;03;;;;;;;De 35 à 49 ans
110000154600003;1100001546000;110000154600;03;2;02;02;00;10;;;;;;;Moins de 18 ans
110000154600004;1100001546000;110000154600;04;1;02;02;10;00;;;;;;;Moins de 18 ans
110000154700001;1100001547000;110000154700;01;1;00;01;03;03;03;;;;;;De 35 à 49 ans
110000154700002;1100001547000;110000154700;02;2;01;00;03;03;03;;;;;;De 35 à 49 ans
