ident_ind;ident_men;ident_log;NOI;BS;HABRP;vague_enq;SEXE;ANAIS;AGE;AGEJANV;AG;AGEQ;AGQ;AGE6;AG6;LNAIS;NAIS7;ANARRIV;INATIO;NATIO7;COUPLE;COUPLRP;CONJOINT;ETAMATRI;PACS;LIENTYP;LIENPERS;ENFANT;ENFRP;LIEN_01;LIEN_02;LIEN_03;LIEN_04;LIEN_05;LIEN_06;LIEN_07;LIEN_08;LIEN_09;LIEN_10;AIDE1E;IDENTAID;TYPOLOG;JOURAN;JOURSEM;MOISAN;JOUR2AN;DOLOG;IDOLOG;IPROPLOC;AUTLOG;LOGCOL;TYPLOGCO;TYPLOGCO_A;TYPLOGCO_B;TYPLOGCO_C;TYPLOGCO_D;TYPLOGCO_E;TYPLOGCO_F;TYPLOGCO_G;TYPLOGCO_H;LOGIND;NAUTLOG_IND;NOLOG1_IND;TYPOLOGD1;JOURAND1;JOURSEMD1;MOISAND1;JOUR2AND1;DOLOGD1;NOLOG2_IND;TYPOLOGD2;JOURAND2;JOURSEMD2;MOISAND2;JOUR2AND2;DOLOGD2;HANDICAP;IGREF;PRACT;IPRAN;LIENPREF;LIENPRRP;FAMPRINC;CS42;CS24;SITUA;ACTIF;ACTOCCUP;ACTOCCUPE;TRAVAIL;TRAVAILNR;ACTIVANTE;STATUT;RECHEMPLOI;CS_ACT;TYPEMPLOI;TITULAIREFP;TEMPTRAV;SUPERVISION;CLASSIF;FONCTION;SALARIES;STATUTANTE;SUPERVISANTE;CLASSIFANTE;CS_ANTE;STATUTCD;CLASSIFCD;CS_DCD;DIP11;DDIPL;MER1E;MER2E;PER1E;PER2E;APART;TYPFAM
310000332500002;3100003325000;310000332500;02;0;1;2;1;1958;60;59;60;60;60;60;60;2;3;1978;3;3;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;63;61;1;1;1;0;1;;;3;3;63;6;;1;3;2;;;;;;;;;;71;7;2;;3;;2;0
310000333300001;3100003333000;310000333300;01;0;1;3;1;1965;53;52;53;50;50;50;50;1;1;;1;1;3;2;;4;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;22;22;4;1;2;0;2;1;1;;2;;;;;;;;;7;;;22;;;;50;5;2;;2;;;0
310000333400001;3100003334000;310000333400;01;0;1;3;1;1944;74;73;74;70;70;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;1;1;;3;;;;;;;;;1;3;8;52;;;;42;4;3;;3;;2;0
310000334300001;3100003343000;310000334300;01;0;1;4;2;1935;83;82;83;75;75;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;;56;3;1;56;71;7;3;;3;;;0
310000334400002;3100003344000;310000334400;02;0;1;4;1;1970;48;47;48;45;45;40;40;1;1;;1;1;3;2;;1;2;;;1;1;02;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;02;1;65;61;1;1;1;0;1;;;3;3;65;6;;1;3;;;;;;;;;;;42;4;1;1;3;;2;3
310000334500002;3100003345000;310000334500;02;0;1;4;2;1988;30;29;30;30;30;30;30;1;1;;1;1;1;1;1;2;;;;2;2;01;00;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;34;32;1;1;1;0;1;;;1;3;34;6;1;1;3;6;;;;;;;;;;10;1;2;;2;;2;1
310000335400001;3100003354000;310000335400;01;0;1;5;1;1960;58;58;59;55;55;50;50;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;45;41;1;1;1;0;1;;;1;3;45;6;1;1;3;4;;;;;;;;;;41;4;2;;3;;;0
310000335500001;3100003355000;310000335500;01;0;1;5;1;1971;47;47;48;45;45;40;40;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;31;31;1;1;1;0;1;;;6;3;31;;;;;;;;;;;;;;;10;1;2;;2;;2;1
310000336400002;3100003364000;310000336400;02;0;1;6;1;1973;45;45;46;45;45;40;40;1;1;;1;1;1;1;1;1;1;;;2;2;01;00;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;00;1;54;54;1;1;1;0;1;;;1;3;54;6;2;1;3;2;7;;;;;;;;;41;4;2;;2;;2;1
310000336500001;3100003365000;310000336500;01;0;1;6;2;1954;64;64;65;60;65;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;75;73;6;2;2;0;2;2;1;;3;;;;;;;;;1;1;4;45;7;;31;42;4;3;;3;;;0
310000341400001;3100003414000;310000341400;01;0;1;1;2;1987;30;30;31;30;30;30;30;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;52;51;1;1;1;0;1;;;2;3;52;6;1;1;3;;;;;;;;;;;42;4;2;;2;;;0
310000341500004;3100003415000;310000341500;04;0;1;1;2;2009;8;8;9;05;05;00;00;1;1;;;;;2;;1;;;;1;1;02;02;10;00;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;1;2;1
310000342300001;3100003423000;310000342300;01;0;1;2;2;1957;60;60;61;60;60;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;1;2;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;7;2;2;0;2;2;1;;3;;;;;;;;;1;3;;52;3;2;62;71;7;3;;3;;;0
310000342400001;3100003424000;310000342400;01;0;1;2;2;1986;32;31;32;30;30;30;30;1;1;;1;1;1;1;2;1;2;;;2;2;00;01;32;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;43;41;1;1;1;0;1;;;3;3;43;6;;1;1;;;;;;;;;;;11;1;2;;3;;2;2
310000342500002;3100003425000;310000342500;02;0;1;2;2;1946;72;71;72;70;70;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;75;73;5;2;2;0;2;2;1;;3;;;;;;;;;1;3;8;42;;;;10;1;3;;3;;2;0
310000343300002;3100003433000;310000343300;02;0;1;3;1;1929;89;88;89;75;75;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;78;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;2;2;62;;;;70;7;3;;3;;2;0
310000343500001;3100003435000;310000343500;01;0;1;3;1;1973;45;44;45;45;45;40;40;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;03;03;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;48;48;1;1;1;0;1;;;2;3;48;1;;1;3;4;;;;;;;;;;31;3;2;;2;;2;1
310000344300001;3100003443000;310000344300;01;0;1;4;2;1981;37;36;37;35;35;30;30;1;1;;1;1;1;1;2;1;2;;;2;2;00;01;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;42;41;1;1;1;0;1;;;1;3;42;6;1;2;3;6;;;;;;;;;;10;1;2;;2;;2;1
310000344400001;3100003444000;310000344400;01;0;1;4;2;1969;49;48;49;45;45;40;40;1;1;;1;1;3;2;;4;2;;;2;2;00;03;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;37;36;1;1;1;0;1;;;3;3;37;6;;1;2;7;;;;;;;;;;42;4;2;;3;;2;3
310000345500001;3100003455000;310000345500;01;0;1;5;1;1987;31;31;32;30;30;30;30;1;1;;1;1;1;1;2;1;1;;;2;2;00;01;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;53;51;1;1;1;0;1;;;1;3;53;6;1;1;2;8;;;;;;;;;;31;3;2;;2;;2;1
310000346500002;3100003465000;310000346500;02;0;1;6;2;1956;62;62;63;60;60;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;54;;;;50;5;2;;3;;2;0
310000352300001;3100003523000;310000352300;01;0;1;2;2;1928;89;89;90;75;75;60;60;1;1;;2;2;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;78;76;6;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;63;1;;62;70;7;3;;3;;;0
310000352500002;3100003525000;310000352500;02;0;1;2;1;1962;56;55;56;55;55;50;50;1;1;;1;1;1;1;1;2;;;;2;2;01;00;03;32;90;90;90;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;00;1;62;61;1;1;1;0;1;;;3;3;62;6;;1;3;2;1;;;;;;;;;71;7;3;;2;;2;1
310000353300001;3100003533000;310000353300;01;0;1;3;2;1935;83;82;83;75;75;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;86;82;5;2;2;0;2;2;2;;3;;;;;;;;;;;;;3;2;62;71;7;3;;3;;;0
310000353500002;3100003535000;310000353500;02;0;1;3;2;1982;36;35;36;35;35;30;30;2;5;2011;3;5;1;1;1;2;;;;2;2;01;00;32;32;03;32;03;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;85;82;6;2;2;0;2;2;2;;3;;;;;;;;;;;;;;;;10;1;2;;2;;2;2
310000354300001;3100003543000;310000354300;01;0;1;4;2;1946;71;71;72;70;70;60;60;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;78;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;1;67;;;;70;7;2;;2;;;0
310000354500002;3100003545000;310000354500;02;0;1;4;2;1961;57;56;57;55;55;50;50;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;52;51;1;1;1;0;1;;;2;3;52;2;;1;3;;;;;;;;;;;60;6;2;;3;;2;0
310000355500003;3100003555000;310000355500;03;0;1;5;2;2007;11;11;12;10;10;00;00;1;1;;;;;2;;1;;;;1;1;02;10;00;10;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;;2;3
310000356400001;3100003564000;310000356400;01;0;1;6;1;1949;69;69;70;65;70;60;60;1;1;;1;1;2;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;86;82;5;2;2;0;2;2;2;;3;;;;;;;;;;;;;1;;33;41;4;3;;3;;;0
310000356500003;3100003565000;310000356500;03;0;1;6;1;2006;13;12;13;10;10;00;00;1;1;;;;;2;;1;;;;1;1;02;02;00;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;1;2;1
310000361500003;3100003615000;310000361500;03;0;1;1;1;2007;11;10;11;10;10;00;00;1;1;;;;;2;;1;;;;1;1;02;02;00;10;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;2;2;1
310000362300001;3100003623000;310000362300;01;0;1;2;1;1985;32;32;33;30;30;30;30;1;1;;1;1;1;1;2;2;;;;2;2;00;01;32;03;03;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;64;61;1;1;1;0;1;;;3;3;64;6;;1;3;;;;;;;;;;;71;7;2;;2;;2;2
310000362400001;3100003624000;310000362400;01;0;1;2;1;1995;22;22;23;20;20;15;15;1;1;;1;1;1;1;2;1;2;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;46;46;1;1;1;0;1;;;3;1;46;6;;1;3;9;7;;;;;;;;;42;4;2;;2;;2;0
310000362500101;3100003625001;310000362500;01;1;1;2;2;1958;60;59;60;60;60;60;60;1;1;;1;1;3;2;;1;2;;;2;2;00;03;;;;;;;;;;;1;;;;;100;4;1;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;2;2;00;00;1;75;73;7;2;2;0;2;2;1;;3;;;;;;;;;3;2;5;46;;;;42;4;2;;3;;1;0
310000363500001;3100003635000;310000363500;01;0;1;3;2;1983;35;34;35;35;35;30;30;1;1;;1;1;3;2;;4;2;;;2;2;00;03;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;45;41;1;1;1;0;1;;;1;3;45;6;1;1;2;4;;;;;;;;;;10;1;2;;2;;2;3
310000364400001;3100003644000;310000364400;01;0;1;4;1;1954;64;63;64;60;60;60;60;1;1;;1;1;2;2;;4;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;54;;;;41;4;3;;2;;;0
310000364500002;3100003645000;310000364500;02;0;1;4;2;1961;57;56;57;55;55;50;50;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;52;51;1;1;1;0;1;;;3;3;52;6;;1;2;;;;;;;;;;;50;5;3;;3;;2;0
310000365400001;3100003654000;310000365400;01;0;1;5;1;1951;67;67;68;65;65;60;60;2;3;1968;3;3;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;78;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;;64;;;;60;6;3;;3;;2;0
310000365500002;3100003655000;310000365500;02;0;1;5;1;1968;51;50;51;50;50;50;50;1;1;;1;1;1;1;1;2;;;;2;2;01;00;03;03;03;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;65;61;1;1;1;0;1;;;3;3;65;6;;1;3;2;4;;;;;;;;;71;7;3;;3;;2;1
310000366400001;3100003664000;310000366400;01;0;1;6;1;1995;24;23;24;20;20;15;15;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;56;56;1;1;1;0;1;;;3;3;56;6;;1;3;9;;;;;;;;;;50;5;2;;2;;;0
310000366500001;3100003665000;310000366500;01;0;1;6;1;1965;53;53;54;50;50;50;50;2;5;2003;3;5;3;2;;3;2;;;2;2;00;03;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;64;61;1;1;1;0;1;;;3;3;64;6;;1;3;;;;;;;;0;;;71;7;2;;3;;2;3
310000371500002;3100003715000;310000371500;02;0;1;1;2;1966;51;51;52;50;50;50;50;1;1;;1;1;1;1;1;2;;;;2;2;01;00;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;85;82;6;2;2;0;2;2;1;;3;;;;;;;;;3;3;2;63;;;;50;5;2;;3;;2;1
310000372400002;3100003724000;310000372400;02;0;1;2;1;2001;17;16;17;15;15;15;15;1;1;;1;1;3;2;;1;;;;1;1;02;00;10;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;84;82;3;2;2;0;2;2;2;;3;;;;;;;;;;;;;;;;60;6;1;1;3;;2;3
310000373400001;3100003734000;310000373400;01;0;1;3;2;1947;71;70;71;70;70;60;60;1;1;;1;1;3;2;;4;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;75;73;5;2;2;0;2;2;1;;3;;;;;;;;;2;3;4;45;;;;50;5;3;;3;;;0
310000374500001;3100003745000;310000374500;01;0;1;4;1;1965;53;52;53;50;50;50;50;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;21;21;1;1;1;0;1;;;7;3;21;;;;;;;;;;;;;;;31;3;2;;2;;2;1
310000375400001;3100003754000;310000375400;01;0;1;5;2;1989;29;29;30;25;30;15;30;1;1;;1;1;2;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;84;82;3;2;2;0;2;2;1;;1;;;;;;;;;3;3;9;55;;;;60;6;2;;2;;;0
310000375500001;3100003755000;310000375500;01;0;1;5;2;1962;56;56;57;55;55;50;50;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;55;55;1;1;1;0;1;;;3;3;55;6;;1;2;9;7;;;;;;;;;71;7;3;;3;;2;1
310000376400001;3100003764000;310000376400;01;0;1;6;2;1941;77;77;78;75;75;60;60;2;4;1961;3;4;3;2;;4;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;4;3;;56;;;;70;7;3;;3;;;0
310000376500002;3100003765000;310000376500;02;0;1;6;1;1988;30;30;31;30;30;30;30;1;1;;1;1;1;1;1;1;1;;;2;2;01;00;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;37;36;1;1;1;0;1;;;3;3;37;6;;1;3;7;7;;;;;;;;;11;1;2;;2;;2;1
310000381400001;3100003814000;310000381400;01;0;1;1;1;1974;44;43;44;40;40;40;40;1;1;;1;1;2;2;;4;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;46;46;1;1;1;0;1;;;7;3;46;;;;;;;;;;;;;;;50;5;3;;3;;;0
310000381500001;3100003815000;310000381500;01;0;1;1;1;1991;27;26;27;25;25;15;15;1;1;;1;1;3;2;;1;2;;;1;1;00;02;02;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;55;55;1;1;1;0;1;;;3;3;55;6;;1;3;;;;;;;;;;;10;1;1;2;1;3;2;1
310000382400002;3100003824000;310000382400;02;0;1;2;1;1961;57;56;57;55;55;50;50;1;1;;1;1;1;1;1;2;;;;2;2;01;00;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;23;23;1;1;1;0;1;;;7;3;23;;;;;;;4;;;;;;;;31;3;2;;3;;2;1
310000382500002;3100003825000;310000382500;02;0;1;2;1;2009;9;8;9;05;05;00;00;1;1;;;;;2;;1;;;;1;1;02;00;10;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;;2;3
310000383400002;3100003834000;310000383400;02;0;1;3;2;1988;30;29;30;30;30;30;30;2;5;2013;3;5;1;1;1;2;;;;2;2;01;00;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;54;54;1;1;1;0;1;;;3;3;54;6;;;;9;;;;;;;;;;10;1;2;;3;;2;1
310000383500002;3100003835000;310000383500;02;0;1;3;2;1933;85;84;85;75;75;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;86;82;5;2;2;0;2;2;2;;3;;;;;;;;;;;;;;;;70;7;3;;3;;2;0
310000384400001;3100003844000;310000384400;01;0;1;4;1;1985;33;32;33;30;30;30;30;1;1;;1;1;1;1;2;1;2;;;2;2;00;01;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;00;1;55;55;1;1;1;0;1;;;3;3;55;6;;1;3;9;;;;;;;;;;42;4;2;;2;;2;1
310000384500001;3100003845000;310000384500;01;0;1;4;2;1959;59;58;59;55;55;50;50;1;1;;1;1;3;2;;1;2;;;2;2;00;03;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;54;54;1;1;1;0;1;;;3;3;54;6;;1;3;9;;;;;;;;;;50;5;2;;2;;2;3
310000385400001;3100003854000;310000385400;01;0;1;5;1;1974;45;44;45;45;45;40;40;1;1;;1;1;1;1;2;1;2;;;2;2;00;01;03;03;03;03;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;47;47;1;1;1;0;1;;;3;3;47;6;;1;3;3;11;;;;;;;;;42;4;2;;2;;2;1
310000385500001;3100003855000;310000385500;01;0;1;5;1;1994;24;24;25;20;25;15;15;1;1;;1;1;1;1;2;1;2;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;00;1;64;61;1;1;1;0;1;;;3;3;64;6;;1;3;;;;;;;;;;;10;1;2;;2;;2;0
310000386400001;3100003864000;310000386400;01;0;1;6;1;1955;64;63;64;60;60;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;00;1;75;73;5;2;2;0;2;2;1;;3;;;;;;;;;1;3;4;45;;;;50;5;3;;3;;2;0
310000386500001;3100003865000;310000386500;01;0;1;6;1;1959;59;59;60;55;60;50;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;74;73;5;2;2;0;2;2;1;;3;;;;;;;;;1;1;;33;;;;10;1;2;;2;;2;0
310000391400001;3100003914000;310000391400;01;0;1;1;1;1951;67;66;67;65;65;60;60;2;5;1968;3;5;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;72;72;5;2;2;0;2;2;1;;3;;;;;;;;;6;;;22;;;;50;5;2;;3;;;0
310000391500004;3100003915000;310000391500;04;0;1;1;1;1995;23;22;23;20;20;15;15;1;1;;1;1;3;2;;1;2;;;1;1;02;02;10;00;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;63;61;4;1;2;0;2;2;1;;1;;;;;;;;;3;3;1;63;;;;42;4;1;2;1;1;2;1
310000392400001;3100003924000;310000392400;01;0;1;2;1;1932;86;85;86;75;75;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;1;3;8;52;0;;;60;6;3;;3;;;0
310000392500001;3100003925000;310000392500;01;0;1;2;2;1966;52;51;52;50;50;50;50;1;1;;1;1;1;1;2;1;1;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;52;51;1;1;1;0;1;;;2;3;52;6;1;1;3;;;;;;;;;;;50;5;2;;2;;2;0
310000393400002;3100003934000;310000393400;02;0;1;3;1;1949;69;68;69;65;65;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;72;72;5;2;2;0;2;2;1;;3;;;;;;;;;6;;;22;;;;50;5;2;;3;;2;0
